,game_id,team,net_pass_yds,net_rush_yds,time_of_possession,net_pen_yds,fumble,interception,turnovers,num_passing_attempts,completions,completion_ratio,ypg,qbr,num_rushing_attempts,is_winner
204,2009102600,PHI,140,128,1693.0,5.0,1.0,0.0,1.0,29.0,16.0,0.5517241379310345,268,79.66954022988504,23,False
205,2009102600,WAS,246,62,1778.0,15.0,3.0,1.0,4.0,49.0,29.0,0.5918367346938775,308,77.42346938775509,19,True
206,2009110100,DEN,134,66,1435.0,0.0,1.0,0.0,1.0,38.0,23.0,0.6052631578947368,200,67.21491228070175,19,False
207,2009110100,BAL,167,126,2039.0,15.0,1.0,0.0,1.0,26.0,20.0,0.7692307692307693,293,105.76923076923077,34,True
208,2009110101,HOU,255,190,2259.0,0.0,1.0,2.0,3.0,37.0,25.0,0.6756756756756757,445,64.58333333333334,36,True
209,2009110101,BUF,107,97,1237.0,15.0,0.0,1.0,1.0,24.0,15.0,0.625,204,55.38194444444445,20,False
210,2009110102,CLE,74,117,1269.0,5.0,4.0,2.0,6.0,21.0,7.0,0.3333333333333333,191,4.861111111111111,29,False
211,2009110102,CHI,199,172,2143.0,0.0,0.0,1.0,1.0,34.0,17.0,0.5,371,55.882352941176464,35,True
212,2009110103,DAL,249,113,2085.0,5.0,2.0,0.0,2.0,38.0,21.0,0.5526315789473685,362,101.75438596491229,29,True
213,2009110103,SEA,229,79,1509.0,0.0,2.0,0.0,2.0,41.0,22.0,0.5365853658536586,308,86.33130081300813,22,False
214,2009110104,DET,164,127,1867.0,0.0,0.0,1.0,1.0,36.0,14.0,0.3888888888888889,291,41.898148148148145,33,False
215,2009110104,STL,212,154,1625.0,0.0,0.0,1.0,1.0,36.0,18.0,0.5,366,65.97222222222221,24,True
216,2009110106,SF,182,113,1551.0,15.0,1.0,1.0,2.0,36.0,19.0,0.5277777777777778,295,64.81481481481482,18,False
217,2009110106,IND,349,61,1684.0,13.0,1.0,0.0,1.0,53.0,32.0,0.6037735849056604,410,86.12421383647799,21,True
218,2009110111,PHI,211,181,1485.0,15.0,2.0,0.0,2.0,25.0,17.0,0.68,392,133.91666666666666,23,True
219,2009110111,NYG,215,141,2034.0,5.0,1.0,2.0,3.0,41.0,20.0,0.4878048780487805,356,52.38821138211382,32,False
220,2009110107,NYJ,251,127,2087.0,15.0,2.0,0.0,2.0,39.0,20.0,0.5128205128205128,378,88.72863247863249,40,True
221,2009110107,MIA,52,57,1392.0,5.0,0.0,0.0,0.0,29.0,12.0,0.41379310344827586,109,55.5316091954023,20,False
222,2009110108,OAK,81,99,1753.0,0.0,1.0,1.0,2.0,27.0,14.0,0.5185185185185185,180,42.361111111111114,27,False
223,2009110108,SD,246,100,1792.0,0.0,0.0,0.0,0.0,25.0,16.0,0.64,346,109.74999999999999,30,True
224,2009110109,TEN,125,307,2377.0,0.0,0.0,0.0,0.0,18.0,15.0,0.8333333333333334,432,118.9814814814815,47,True
225,2009110109,JAC,113,217,1188.0,13.0,2.0,2.0,4.0,32.0,14.0,0.4375,330,27.213541666666668,16,False
226,2009110110,CAR,85,271,1962.0,15.0,0.0,0.0,0.0,16.0,7.0,0.4375,356,81.51041666666666,43,False
227,2009110110,ARI,226,94,1599.0,0.0,1.0,5.0,6.0,46.0,27.0,0.5869565217391305,320,40.67028985507247,17,True
228,2009110105,GB,261,90,1927.0,16.0,3.0,0.0,3.0,49.0,27.0,0.5510204081632653,351,90.60374149659864,19,False
229,2009110105,MIN,244,111,1659.0,15.0,1.0,0.0,1.0,28.0,17.0,0.6071428571428571,355,136.60714285714286,32,True
230,2009110200,ATL,281,161,1537.0,0.0,0.0,3.0,3.0,42.0,19.0,0.4523809523809524,442,45.83333333333334,24,False
231,2009110200,NO,291,147,1996.0,15.0,3.0,1.0,4.0,35.0,25.0,0.7142857142857143,438,103.39285714285712,34,True
232,2009110800,ATL,125,184,1327.0,14.0,0.0,1.0,1.0,25.0,17.0,0.68,309,76.25,24,True
233,2009110800,WAS,176,136,2022.0,15.0,0.0,1.0,1.0,32.0,19.0,0.59375,312,71.875,32,True
234,2009110801,ARI,256,182,1982.0,0.0,1.0,1.0,2.0,34.0,22.0,0.6470588235294118,438,124.1421568627451,31,True
235,2009110801,CHI,347,70,1520.0,15.0,0.0,1.0,1.0,50.0,29.0,0.58,417,91.0,12,False
236,2009110802,CIN,223,146,2396.0,15.0,1.0,0.0,1.0,34.0,20.0,0.5882352941176471,369,88.23529411764707,39,True
237,2009110802,BAL,160,55,1113.0,10.0,0.0,2.0,2.0,36.0,18.0,0.5,215,39.120370370370374,17,False
238,2009110803,IND,306,72,1549.0,15.0,1.0,2.0,3.0,53.0,34.0,0.6415094339622641,378,70.16509433962264,18,True
239,2009110803,HOU,301,81,1889.0,0.0,1.0,2.0,3.0,43.0,32.0,0.7441860465116279,382,81.6375968992248,26,True
240,2009110804,JAC,253,175,2137.0,0.0,1.0,0.0,1.0,28.0,18.0,0.6428571428571429,428,105.20833333333334,39,True
241,2009110804,KC,243,60,1369.0,0.0,1.0,0.0,1.0,43.0,23.0,0.5348837209302325,303,85.70736434108527,14,False
242,2009110805,NE,325,109,1632.0,0.0,0.0,1.0,1.0,40.0,25.0,0.625,434,85.9375,24,True
243,2009110805,MIA,201,133,1805.0,0.0,1.0,0.0,1.0,39.0,20.0,0.5128205128205128,334,74.83974358974358,31,False
244,2009110806,TB,200,81,1315.0,0.0,2.0,1.0,3.0,33.0,14.0,0.42424242424242425,281,80.36616161616162,25,False
245,2009110806,GB,234,170,2046.0,0.0,0.0,3.0,3.0,41.0,17.0,0.4146341463414634,404,46.1890243902439,32,True
246,2009110807,CAR,189,182,1945.0,7.0,5.0,0.0,5.0,31.0,17.0,0.5483870967741935,371,73.18548387096774,39,True
247,2009110807,NO,330,85,1555.0,15.0,2.0,1.0,3.0,36.0,24.0,0.6666666666666666,415,93.5185185185185,22,False
248,2009110808,DET,186,114,1640.0,15.0,1.0,5.0,6.0,42.0,22.0,0.5238095238095238,300,30.456349206349216,21,True
249,2009110808,SEA,342,55,1770.0,0.0,3.0,1.0,4.0,54.0,40.0,0.7407407407407407,397,88.6574074074074,18,False
250,2009110809,NYG,188,116,2234.0,0.0,2.0,0.0,2.0,38.0,25.0,0.6578947368421053,304,95.06578947368422,29,False
251,2009110809,SD,192,34,1335.0,0.0,1.0,2.0,3.0,38.0,24.0,0.631578947368421,226,80.15350877192982,15,True
252,2009110810,TEN,163,154,1574.0,28.0,0.0,0.0,0.0,21.0,12.0,0.5714285714285714,317,82.04365079365078,32,False
253,2009110810,SF,250,108,2014.0,0.0,2.0,3.0,5.0,49.0,29.0,0.5918367346938775,358,60.756802721088434,20,True
254,2009110811,DAL,282,79,1584.0,0.0,0.0,0.0,0.0,37.0,21.0,0.5675675675675675,361,90.14639639639638,20,True
255,2009110811,PHI,208,89,1735.0,30.0,0.0,1.0,1.0,32.0,16.0,0.5,297,68.22916666666666,23,False
256,2009110900,DEN,215,27,1607.0,0.0,0.0,3.0,3.0,40.0,23.0,0.575,242,41.14583333333333,14,False
257,2009110900,PIT,202,176,1981.0,0.0,1.0,0.0,1.0,31.0,21.0,0.6774193548387096,378,117.94354838709677,27,True
258,2009111200,CHI,307,43,1419.0,35.0,1.0,5.0,6.0,50.0,29.0,0.58,350,34.33333333333333,21,False
259,2009111200,SF,106,110,1900.0,0.0,1.0,1.0,2.0,25.0,16.0,0.64,216,56.41666666666667,28,True
260,2009111500,CAR,195,186,1581.0,15.0,1.0,0.0,1.0,24.0,15.0,0.625,381,115.7986111111111,33,True
261,2009111500,ATL,224,176,1926.0,3.0,0.0,2.0,2.0,42.0,22.0,0.5238095238095238,400,56.051587301587304,29,False
262,2009111507,DEN,185,120,1017.0,0.0,1.0,1.0,2.0,34.0,14.0,0.4117647058823529,305,66.42156862745098,22,False
263,2009111507,WAS,214,174,2134.0,0.0,0.0,0.0,0.0,29.0,18.0,0.6206896551724138,388,107.54310344827587,40,True
264,2009111506,TEN,210,168,1843.0,15.0,2.0,1.0,3.0,25.0,17.0,0.68,378,90.41666666666669,35,False
265,2009111506,BUF,207,89,1595.0,5.0,1.0,1.0,2.0,37.0,21.0,0.5675675675675675,296,79.4481981981982,20,True
266,2009111505,STL,293,141,1772.0,0.0,1.0,1.0,2.0,43.0,26.0,0.6046511627906976,434,86.67635658914729,29,False
267,2009111505,NO,217,203,1622.0,0.0,1.0,2.0,3.0,26.0,18.0,0.6923076923076923,420,88.14102564102564,29,True
268,2009111504,CIN,157,66,1675.0,0.0,0.0,0.0,0.0,33.0,18.0,0.5454545454545454,223,67.3611111111111,25,True
269,2009111504,PIT,146,80,1846.0,15.0,1.0,1.0,2.0,44.0,20.0,0.45454545454545453,226,44.31818181818182,18,False
270,2009111503,NYJ,212,110,1730.0,0.0,1.0,2.0,3.0,32.0,16.0,0.5,322,55.729166666666664,29,False
271,2009111503,JAC,208,142,1573.0,10.0,1.0,0.0,1.0,28.0,16.0,0.5714285714285714,350,92.55952380952381,30,True
272,2009111501,TB,180,122,1703.0,40.0,4.0,0.0,4.0,30.0,16.0,0.5333333333333333,302,82.6388888888889,31,False
273,2009111501,MIA,175,199,1842.0,15.0,1.0,1.0,2.0,30.0,17.0,0.5666666666666667,374,70.83333333333334,36,True
274,2009111502,MIN,340,156,1721.0,15.0,2.0,0.0,2.0,32.0,20.0,0.625,496,108.85416666666667,27,True
275,2009111502,DET,204,93,1760.0,15.0,2.0,0.0,2.0,54.0,29.0,0.5370370370370371,297,68.75,22,False
276,2009111508,OAK,90,182,1842.0,0.0,0.0,1.0,1.0,32.0,13.0,0.40625,272,34.63541666666667,30,False
277,2009111508,KC,206,113,1711.0,0.0,3.0,1.0,4.0,37.0,19.0,0.5135135135135135,319,56.81306306306306,30,True
278,2009111510,GB,178,106,2117.0,40.0,1.0,0.0,1.0,38.0,25.0,0.6578947368421053,284,85.19736842105262,27,True
279,2009111510,DAL,217,61,1433.0,0.0,3.0,1.0,4.0,44.0,24.0,0.5454545454545454,278,66.19318181818181,14,False
280,2009111509,SEA,308,164,1714.0,13.0,0.0,2.0,2.0,57.0,27.0,0.47368421052631576,472,55.29970760233919,24,False
281,2009111509,ARI,340,125,1742.0,65.0,0.0,0.0,0.0,37.0,29.0,0.7837837837837838,465,123.70495495495494,27,True
282,2009111511,SD,212,119,1815.0,21.0,0.0,0.0,0.0,27.0,20.0,0.7407407407407407,331,121.21913580246914,28,True
283,2009111511,PHI,433,29,1751.0,15.0,0.0,1.0,1.0,58.0,35.0,0.603448275862069,462,87.78735632183908,13,False
284,2009111512,IND,316,91,1481.0,0.0,0.0,1.0,1.0,44.0,28.0,0.6363636363636364,407,105.87121212121214,18,True
285,2009111512,NE,364,114,2108.0,0.0,2.0,1.0,3.0,44.0,29.0,0.6590909090909091,478,104.73484848484848,27,False
286,2009111600,BAL,140,134,1894.0,0.0,0.0,0.0,0.0,22.0,13.0,0.5909090909090909,274,77.8409090909091,36,True
287,2009111600,CLE,74,87,1630.0,0.0,1.0,1.0,2.0,34.0,13.0,0.38235294117647056,161,30.759803921568622,25,False
288,2009111900,CAR,201,184,1671.0,15.0,0.0,1.0,1.0,44.0,19.0,0.4318181818181818,385,55.208333333333336,28,False
289,2009111900,MIA,172,154,1871.0,0.0,2.0,0.0,2.0,29.0,17.0,0.5862068965517241,326,87.14080459770116,31,True
290,2009112200,IND,299,77,1470.0,0.0,1.0,2.0,3.0,31.0,22.0,0.7096774193548387,376,85.28225806451614,24,False
291,2009112200,BAL,256,98,1903.0,15.0,0.0,1.0,1.0,34.0,23.0,0.6764705882352942,354,77.57352941176471,31,True
292,2009112208,NO,187,186,1871.0,30.0,0.0,0.0,0.0,29.0,19.0,0.6551724137931034,373,118.0316091954023,33,True
293,2009112208,TB,100,119,1618.0,0.0,1.0,3.0,4.0,35.0,17.0,0.4857142857142857,219,28.27380952380953,23,False
294,2009112207,NYG,368,88,1671.0,24.0,1.0,1.0,2.0,40.0,25.0,0.625,456,107.08333333333333,26,True
295,2009112207,ATL,262,91,1900.0,0.0,1.0,0.0,1.0,48.0,26.0,0.5416666666666666,353,83.85416666666666,29,False
296,2009112206,SEA,208,4,1045.0,24.0,2.0,1.0,3.0,32.0,19.0,0.59375,212,65.625,12,False
297,2009112206,MIN,271,161,2418.0,0.0,0.0,0.0,0.0,35.0,28.0,0.8,432,148.63095238095238,36,True
298,2009112205,PIT,401,114,2631.0,40.0,2.0,2.0,4.0,47.0,33.0,0.7021276595744681,515,99.68971631205675,31,False
299,2009112205,KC,214,69,1169.0,0.0,1.0,0.0,1.0,35.0,15.0,0.42857142857142855,283,82.32142857142857,19,True
300,2009112204,BUF,290,53,1297.0,15.0,2.0,2.0,4.0,33.0,18.0,0.5454545454545454,343,69.00252525252525,19,False
301,2009112204,JAC,208,105,2173.0,0.0,2.0,1.0,3.0,32.0,21.0,0.65625,313,81.25,34,True
302,2009112201,DAL,152,154,1868.0,0.0,1.0,1.0,2.0,28.0,15.0,0.5357142857142857,306,66.36904761904762,32,False
303,2009112201,WAS,246,78,1714.0,0.0,0.0,1.0,1.0,38.0,24.0,0.631578947368421,324,70.72368421052632,20,True
304,2009112202,CLE,308,133,1797.0,10.0,0.0,0.0,0.0,34.0,22.0,0.6470588235294118,441,132.9656862745098,41,False
305,2009112202,DET,416,57,1390.0,0.0,1.0,1.0,2.0,39.0,26.0,0.6666666666666666,473,134.1346153846154,17,True
306,2009112203,GB,326,162,2086.0,15.0,1.0,0.0,1.0,46.0,32.0,0.6956521739130435,488,104.07608695652175,29,True
307,2009112203,SF,215,69,1093.0,0.0,0.0,1.0,1.0,36.0,16.0,0.4444444444444444,284,80.20833333333334,10,False
308,2009112209,ARI,261,184,1850.0,10.0,2.0,0.0,2.0,35.0,25.0,0.7142857142857143,445,111.72619047619048,29,True
309,2009112209,STL,191,123,1695.0,5.0,2.0,1.0,3.0,39.0,19.0,0.48717948717948717,314,52.40384615384615,27,False
310,2009112210,DEN,156,115,1309.0,5.0,2.0,1.0,3.0,36.0,17.0,0.4722222222222222,271,47.91666666666667,17,False
311,2009112210,SD,145,203,2285.0,15.0,0.0,0.0,0.0,22.0,17.0,0.7727272727272727,348,109.09090909090911,43,True
312,2009112212,CIN,171,177,2276.0,0.0,4.0,1.0,5.0,25.0,14.0,0.56,348,60.583333333333336,43,False
313,2009112212,OAK,183,92,1284.0,0.0,2.0,1.0,3.0,32.0,17.0,0.53125,275,77.99479166666666,22,True
314,2009112211,NE,299,111,2395.0,0.0,3.0,0.0,3.0,43.0,28.0,0.6511627906976745,410,93.0717054263566,35,True
315,2009112211,NYJ,122,104,1185.0,5.0,1.0,4.0,5.0,23.0,8.0,0.34782608695652173,226,-4.800724637681161,26,False
316,2009112213,PHI,220,159,1857.0,0.0,3.0,1.0,4.0,36.0,24.0,0.6666666666666666,379,90.04629629629629,28,True
317,2009112213,CHI,160,126,1711.0,15.0,0.0,1.0,1.0,44.0,24.0,0.5454545454545454,286,60.79545454545454,20,False
318,2009112300,HOU,283,57,1637.0,30.0,0.0,0.0,0.0,42.0,25.0,0.5952380952380952,340,95.63492063492063,17,True
319,2009112300,TEN,116,229,1925.0,0.0,1.0,0.0,1.0,22.0,12.0,0.5454545454545454,345,84.6590909090909,41,True
320,2009112600,DET,199,73,1478.0,8.0,1.0,4.0,5.0,45.0,20.0,0.4444444444444444,272,27.91666666666666,23,False
321,2009112600,GB,342,80,2058.0,15.0,1.0,0.0,1.0,39.0,28.0,0.717948717948718,422,124.09188034188034,27,True
322,2009112601,OAK,181,124,1694.0,15.0,1.0,0.0,1.0,38.0,18.0,0.47368421052631576,305,70.17543859649122,24,False
323,2009112601,DAL,299,196,1829.0,0.0,0.0,0.0,0.0,31.0,18.0,0.5806451612903226,495,112.16397849462365,24,True
324,2009112602,NYG,210,57,1396.0,15.0,3.0,1.0,4.0,43.0,24.0,0.5581395348837209,267,59.25387596899224,16,False
325,2009112602,DEN,235,139,2017.0,5.0,0.0,1.0,1.0,29.0,18.0,0.6206896551724138,374,84.69827586206897,39,True
326,2009112901,BUF,207,131,1699.0,0.0,0.0,1.0,1.0,32.0,17.0,0.53125,338,70.703125,23,True
327,2009112901,MIA,168,157,1887.0,15.0,0.0,4.0,4.0,33.0,17.0,0.5151515151515151,325,25.820707070707073,37,False
328,2009112900,ATL,222,76,1891.0,24.0,1.0,0.0,1.0,48.0,25.0,0.5208333333333334,298,78.64583333333334,25,True
329,2009112900,TB,245,73,1696.0,12.0,2.0,0.0,2.0,31.0,20.0,0.6451612903225806,318,110.28225806451613,26,False
330,2009112902,CLE,111,58,1310.0,15.0,0.0,0.0,0.0,36.0,16.0,0.4444444444444444,169,51.967592592592595,18,False
331,2009112902,CIN,96,212,2166.0,10.0,1.0,0.0,1.0,26.0,13.0,0.5,308,71.9551282051282,43,True
332,2009112907,SEA,95,171,1571.0,0.0,2.0,0.0,2.0,26.0,14.0,0.5384615384615384,266,62.17948717948718,30,False
333,2009112907,STL,251,113,1687.0,0.0,0.0,1.0,1.0,49.0,28.0,0.5714285714285714,364,69.34523809523809,28,True
334,2009112903,HOU,274,123,1932.0,0.0,1.0,2.0,3.0,44.0,31.0,0.7045454545454546,397,82.95454545454545,23,True
335,2009112903,IND,228,116,1662.0,0.0,0.0,1.0,1.0,36.0,27.0,0.75,344,107.17592592592592,22,False
336,2009112905,CAR,104,75,1584.0,0.0,0.0,4.0,4.0,37.0,14.0,0.3783783783783784,179,0.2815315315315361,25,True
337,2009112905,NYJ,144,139,1994.0,5.0,2.0,1.0,3.0,21.0,13.0,0.6190476190476191,283,62.40079365079364,39,True
338,2009112906,WAS,221,82,1790.0,0.0,0.0,2.0,2.0,38.0,22.0,0.5789473684210527,303,70.17543859649122,25,False
339,2009112906,PHI,260,125,1773.0,0.0,0.0,1.0,1.0,39.0,21.0,0.5384615384615384,385,72.59615384615384,27,True
340,2009112910,SF,232,54,1736.0,0.0,0.0,0.0,0.0,41.0,27.0,0.6585365853658537,286,96.79878048780489,18,True
341,2009112910,JAC,261,96,1684.0,15.0,2.0,0.0,2.0,41.0,25.0,0.6097560975609756,357,79.42073170731709,19,False
342,2009112909,SD,332,94,1958.0,18.0,1.0,0.0,1.0,29.0,22.0,0.7586206896551724,426,135.99137931034483,34,True
343,2009112909,KC,170,114,1463.0,0.0,4.0,1.0,5.0,33.0,20.0,0.6060606060606061,284,71.52777777777779,23,False
344,2009112908,ARI,217,75,1701.0,0.0,1.0,0.0,1.0,32.0,21.0,0.65625,292,85.02604166666666,20,False
345,2009112908,TEN,369,163,1636.0,0.0,1.0,0.0,1.0,47.0,27.0,0.574468085106383,532,89.76063829787235,23,True
346,2009112904,MIN,378,163,2209.0,25.0,2.0,0.0,2.0,49.0,32.0,0.6530612244897959,541,109.0561224489796,32,True
347,2009112904,CHI,126,43,1098.0,0.0,0.0,1.0,1.0,26.0,18.0,0.6923076923076923,169,76.7628205128205,11,False
348,2009112911,PIT,145,153,2068.0,0.0,0.0,1.0,1.0,26.0,12.0,0.46153846153846156,298,60.57692307692307,38,False
349,2009112911,BAL,261,134,1658.0,0.0,3.0,0.0,3.0,40.0,23.0,0.575,395,85.52083333333333,28,True
350,2009113000,NO,367,114,1601.0,20.0,0.0,0.0,0.0,24.0,18.0,0.75,481,197.74305555555554,25,True
351,2009113000,NE,244,122,1924.0,0.0,2.0,2.0,4.0,42.0,23.0,0.5476190476190477,366,52.083333333333336,28,False
352,2009120300,BUF,71,123,1466.0,0.0,2.0,1.0,3.0,26.0,9.0,0.34615384615384615,194,26.282051282051285,24,False
353,2009120300,NYJ,82,251,2034.0,0.0,2.0,0.0,2.0,22.0,8.0,0.36363636363636365,333,63.06818181818182,41,True
354,2009120600,ATL,234,61,1507.0,0.0,1.0,2.0,3.0,46.0,23.0,0.5,295,54.07608695652174,22,False
355,2009120600,PHI,277,103,1763.0,15.0,0.0,0.0,0.0,29.0,16.0,0.5517241379310345,380,110.84770114942528,26,True
356,2009120613,NE,352,96,1612.0,0.0,0.0,2.0,2.0,29.0,19.0,0.6551724137931034,448,101.50862068965516,25,False
357,2009120613,MIA,328,89,1868.0,5.0,2.0,0.0,2.0,52.0,29.0,0.5576923076923077,417,87.66025641025642,26,True
358,2009120608,NO,408,55,1766.0,45.0,1.0,1.0,2.0,50.0,35.0,0.7,463,99.41666666666666,24,True
359,2009120608,WAS,367,89,1946.0,0.0,1.0,1.0,2.0,42.0,30.0,0.7142857142857143,456,111.90476190476188,24,False
360,2009120607,PIT,269,133,1619.0,0.0,0.0,1.0,1.0,25.0,18.0,0.72,402,116.91666666666667,26,True
361,2009120607,OAK,287,109,1957.0,20.0,1.0,0.0,1.0,36.0,20.0,0.5555555555555556,396,109.375,28,True
362,2009120606,DEN,168,249,1838.0,0.0,2.0,1.0,3.0,28.0,15.0,0.5357142857142857,417,80.6547619047619,42,True
363,2009120606,KC,128,94,1416.0,15.0,2.0,2.0,4.0,45.0,16.0,0.35555555555555557,222,25.046296296296294,26,False
364,2009120601,CAR,152,158,1749.0,15.0,0.0,1.0,1.0,21.0,14.0,0.6666666666666666,310,67.95634920634922,32,True
365,2009120601,TB,315,154,1780.0,15.0,0.0,5.0,5.0,45.0,23.0,0.5111111111111111,469,27.546296296296298,26,False
366,2009120602,CHI,128,122,1634.0,15.0,4.0,0.0,4.0,20.0,9.0,0.45,250,82.91666666666666,36,True
367,2009120602,STL,98,135,1923.0,25.0,1.0,1.0,2.0,34.0,17.0,0.5,233,43.504901960784316,30,False
368,2009120603,DET,165,81,1284.0,15.0,0.0,2.0,2.0,33.0,13.0,0.3939393939393939,246,40.59343434343434,19,True
369,2009120603,CIN,202,122,2236.0,35.0,1.0,2.0,3.0,30.0,17.0,0.5666666666666667,324,60.69444444444444,41,False
370,2009120604,IND,270,90,1595.0,10.0,0.0,0.0,0.0,36.0,24.0,0.6666666666666666,360,98.14814814814814,25,True
371,2009120604,TEN,233,142,1957.0,25.0,3.0,1.0,4.0,44.0,24.0,0.5454545454545454,375,75.2840909090909,33,False
372,2009120605,JAC,216,110,1530.0,30.0,1.0,0.0,1.0,32.0,15.0,0.46875,326,90.10416666666666,33,True
373,2009120605,HOU,233,68,1754.0,5.0,1.0,3.0,4.0,40.0,22.0,0.55,301,49.270833333333336,22,False
374,2009120609,CLE,257,115,1807.0,0.0,1.0,0.0,1.0,47.0,25.0,0.5319148936170213,372,90.46985815602837,23,False
375,2009120609,SD,386,94,1748.0,0.0,0.0,0.0,0.0,27.0,19.0,0.7037037037037037,480,144.98456790123458,29,True
376,2009120612,SEA,185,107,1831.0,0.0,2.0,0.0,2.0,40.0,26.0,0.65,292,92.1875,29,True
377,2009120612,SF,303,53,1731.0,15.0,1.0,0.0,1.0,46.0,27.0,0.5869565217391305,356,92.93478260869567,12,False
378,2009120611,DAL,379,45,2302.0,0.0,1.0,0.0,1.0,56.0,41.0,0.7321428571428571,424,109.1517857142857,23,True
379,2009120611,NYG,237,102,1249.0,0.0,2.0,1.0,3.0,26.0,11.0,0.4230769230769231,339,84.93589743589743,21,False
380,2009120610,ARI,285,114,1694.0,0.0,1.0,0.0,1.0,32.0,22.0,0.6875,399,127.734375,22,True
381,2009120610,MIN,253,62,1861.0,10.0,0.0,2.0,2.0,48.0,30.0,0.625,315,72.65625,20,False
382,2009120700,GB,256,95,2153.0,0.0,1.0,2.0,3.0,41.0,26.0,0.6341463414634146,351,85.01016260162602,26,True
383,2009120700,BAL,119,66,1412.0,15.0,2.0,2.0,4.0,38.0,15.0,0.39473684210526316,185,34.868421052631575,21,False
384,2009121000,CLE,84,171,1668.0,15.0,0.0,0.0,0.0,20.0,6.0,0.3,255,44.58333333333333,37,True
385,2009121000,PIT,141,75,1791.0,15.0,0.0,0.0,0.0,40.0,18.0,0.45,216,54.270833333333336,22,False
386,2009121303,HOU,365,85,1935.0,10.0,1.0,1.0,2.0,39.0,29.0,0.7435897435897436,450,109.45512820512822,28,True
387,2009121303,SEA,220,62,1549.0,0.0,4.0,1.0,5.0,38.0,24.0,0.631578947368421,282,76.64473684210526,24,False
388,2009121306,KC,202,152,1647.0,25.0,1.0,4.0,5.0,45.0,26.0,0.5777777777777777,354,31.89814814814814,26,False
389,2009121306,BUF,73,200,1829.0,0.0,2.0,1.0,3.0,22.0,12.0,0.5454545454545454,273,57.57575757575757,35,True
390,2009121307,CIN,91,119,1648.0,15.0,1.0,0.0,1.0,29.0,16.0,0.5517241379310345,210,72.62931034482759,24,False
391,2009121307,MIN,180,143,1829.0,20.0,0.0,1.0,1.0,32.0,17.0,0.53125,323,67.1875,35,True
392,2009121308,CAR,179,126,1479.0,5.0,0.0,0.0,0.0,32.0,15.0,0.46875,305,74.86979166666666,24,False
393,2009121308,NE,192,187,1936.0,0.0,2.0,1.0,3.0,32.0,19.0,0.59375,379,73.95833333333334,38,True
394,2009121309,TB,81,44,1482.0,5.0,1.0,3.0,4.0,36.0,14.0,0.3888888888888889,125,9.143518518518524,19,False
395,2009121309,NYJ,135,176,2103.0,30.0,1.0,0.0,1.0,24.0,13.0,0.5416666666666666,311,70.65972222222221,41,True
396,2009121304,IND,220,95,1597.0,0.0,0.0,2.0,2.0,40.0,20.0,0.5,315,79.16666666666666,25,True
397,2009121304,DEN,262,95,1898.0,0.0,0.0,1.0,1.0,44.0,29.0,0.6590909090909091,357,87.5,31,False
398,2009121305,MIA,208,147,2100.0,5.0,5.0,1.0,6.0,31.0,21.0,0.6774193548387096,355,73.0510752688172,39,True
399,2009121305,JAC,122,95,1492.0,0.0,0.0,0.0,0.0,29.0,11.0,0.3793103448275862,217,51.22126436781609,25,False
400,2009121302,CHI,195,60,1696.0,15.0,0.0,2.0,2.0,39.0,23.0,0.5897435897435898,255,67.78846153846155,16,False
401,2009121302,GB,171,149,1866.0,15.0,2.0,0.0,2.0,27.0,16.0,0.5925925925925926,320,77.85493827160494,29,True
402,2009121301,DET,126,103,1729.0,15.0,1.0,2.0,3.0,34.0,16.0,0.47058823529411764,229,32.23039215686275,32,False
403,2009121301,BAL,240,309,1641.0,15.0,1.0,0.0,1.0,23.0,15.0,0.6521739130434783,549,114.40217391304348,39,True
404,2009121300,ATL,303,89,1343.0,0.0,0.0,1.0,1.0,35.0,23.0,0.6571428571428571,392,90.53571428571429,21,False
405,2009121300,NO,296,97,2166.0,25.0,1.0,0.0,1.0,40.0,31.0,0.775,393,122.49999999999999,24,True
406,2009121310,STL,152,88,1901.0,30.0,2.0,5.0,7.0,44.0,27.0,0.6136363636363636,240,27.8409090909091,21,False
407,2009121310,TEN,286,161,1659.0,15.0,0.0,0.0,0.0,26.0,17.0,0.6538461538461539,447,128.0448717948718,29,True
408,2009121311,OAK,162,65,1866.0,0.0,3.0,1.0,4.0,42.0,20.0,0.47619047619047616,227,47.91666666666667,24,False
409,2009121311,WAS,195,101,1645.0,15.0,0.0,0.0,0.0,31.0,16.0,0.5161290322580645,296,92.80913978494624,25,True
410,2009121312,DAL,239,109,1774.0,0.0,1.0,0.0,1.0,31.0,19.0,0.6129032258064516,348,106.78763440860214,26,True
411,2009121312,SD,268,74,1817.0,4.0,0.0,1.0,1.0,33.0,21.0,0.6363636363636364,342,86.42676767676768,30,True
412,2009121313,PHI,299,78,1478.0,15.0,1.0,1.0,2.0,30.0,18.0,0.6,377,101.94444444444446,23,False
413,2009121313,NYG,379,133,2042.0,0.0,3.0,0.0,3.0,41.0,27.0,0.6585365853658537,512,119.8678861788618,31,True
414,2009121400,SF,138,192,2123.0,25.0,1.0,1.0,2.0,35.0,19.0,0.5428571428571428,330,70.89285714285714,33,True
415,2009121400,ARI,160,85,1370.0,15.0,6.0,2.0,8.0,33.0,16.0,0.48484848484848486,245,37.436868686868685,18,False
